GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,EMP,EMP_S,PAYANN,BENEFIT,BENEFIT_S,BENHEA,BENPEB,BENPEC,BENOTH,EMPAVPW,HOURS,PAYANPW,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTRSL,CSTCNT,CSTFU,CSTFU_S,ELECPCH,CSTELEC,CSTELEC_S,ELECGEN,ELECSLD,RCPTOT,RCPTOT_S,RCPTPLM,RCPTRAN,MSCTOT,MSCRSLTT,MSCCNTTT,MSCOTH,VALADD,VALADD_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,INVTOTB,INVFINB,INVWIPB,INVMATB,CEXTOT,CEXTOT_S,CEXBLD,CEXMCH,CEXMCHA,CEXMCHC,CEXMCHO,DPRTOT,DPRTOT_S,RPTOT,RPTOT_S,RPBLD,RPMCH,PCHTT,PCHTT_S,PCHTEMP,PCHCMPQ,PCHEXSO,PCHDAPR,PCHCSVC,PCHRPR,PCHRFUS,PCHADVT,PCHPRTE,PCHTAX,PCHOEXP
Geographic identifier code,Id2,Geographic area name,2007 NAICS codes and NAICS-based rollup code,Meaning of 2007 NAICS codes and NAICS-based rollup code,Year,Number of employees,Relative standard error of total number of employees (%),"Annual payroll ($1,000)","Total fringe benefits ($1,000)",Relative standard error of total fringe benefits (%),"Employer's cost for health insurance ($1,000)","Employer's cost for defined benefit pension plans ($1,000)","Employer's cost for defined contribution plans ($1,000)","Employer's cost for other fringe benefits ($1,000)",Production workers avg per year,"Production workers hours (1,000)","Production workers wages ($1,000)","Total cost of materials ($1,000)",Relative standard error of total cost of materials (%),"Materials, parts, containers, packaging, etc. used ($1,000)","Cost of resales ($1,000)","Contract Work ($1,000)","Cost of purchased fuels ($1,000)",Relative standard error of cost of purchased fuels (%),"Quantity of electricity purchased for heat and power (1,000 kWh)","Purchased electricity ($1,000)",Relative standard error of purchased electricity (%),"Quantity of generated electricity (1,000 kWh)","Quantity of electricity sold or transferred (1,000 kWh)","Total value of shipments ($1,000)",Relative standard error of total value of shipments (%),"Value of products shipments ($1,000)","Value of interplant transfers ($1,000)","Total miscellaneous receipts ($1,000)","Value of resales ($1,000)","Contract receipts ($1,000)","Other miscellaneous receipts ($1,000)","Value added ($1,000)",Relative standard error of value added (%),"Total inventories, end of year ($1,000)","Relative standard error of total inventories, end of year (%)","Finished goods inventories, end of year ($1,000)","Relative standard error of finished goods inventories, end of year (%)","Work-in-process inventories, end-of-year  ($1,000)","Relative standard error of work-in-process inventories, end of year (%)","Materials and supplies inventories, end of year ($1,000)","Relative standard error of materials and supplies inventories, end of year (%)","Total inventories, beginning of year ($1,000)","Finished goods inventories, beginning of year ($1,000)","Work-in-process inventories, beginning of year ($1,000)","Materials and supplies inventories, beginning of year ($1,000)","Total capital expenditures (new and used) ($1,000)",Relative standard error of total capital expenditures (new and used) (%),"Capital expenditures on buildings and other structures (new and used) ($1,000)","Capital expenditures on machinery and equipment (new and used) ($1,000)","Capital expenditures on automobiles, trucks, etc. for highway use ($1,000)","Capital expenditures on computers and peripheral data processing equipment ($1,000)","Capital expenditures on all other machinery and equipment ($1,000)","Total depreciation ($1,000)",Relative standard error of total depreciation (%),"Total rental payments ($1,000)",Relative standard error of total rental payments (%),"Rental payments for buildings and other structures ($1,000)","Rental payments for machinery and equipment ($1,000)","Total other expenses ($1,000)",Relative standard error of total other expenses (%),"Temporary staff and leased employee expenses ($1,000)","Expensed computer hardware and other equipment ($1,000)","Expensed purchases of software ($1,000)","Data processing and other purchased computer services ($1,000)","Communication services ($1,000)","Repair and maintenance services of buildings and/or machinery ($1,000)","Refuse removal (including hazardous waste) services ($1,000)","Advertising and promotional services ($1,000)","Purchased professional and technical services ($1,000)","Taxes and license fees ($1,000)","All other expenses ($1,000)"
0100000US,,United States,3114,Fruit and vegetable preserving and specialty food manufacturing,2011,160869,1,6307391,2051525,1,873681,161757,143920,872168,133186,269844,4545238,35550703,1,32780054,1173295,271383,639061,1,9030225,686910,1,D,52351,65019666,1,63154997,2545818,1864669,1464844,218361,181464,29476711,1,9839519,1,6144683,1,1325188,3,2369648,1,10051096,6281306,1313719,2456071,2290319,3,424536,1865783,24683,55121,1785978,1633124,1,433107,2,230178,202929,4329247,2,350792,9109,10872,33949,29033,473859,308493,367564,222909,163419,2359247
0100000US,,United States,3114,Fruit and vegetable preserving and specialty food manufacturing,2010,162698,1,6268316,2036910,1,859877,161178,143661,872194,135200,269478,4538657,34382979,1,31617924,1170491,273435,667851,1,8742942,653278,1,280249,73663,63186582,1,61330817,2547109,1855765,1460000,241755,154010,28824559,1,10089673,1,6306070,1,1314381,3,2469222,1,10350899,6680561,1192993,2477345,2162323,1,416127,1746197,32019,57873,1656304,1499964,1,405667,2,206651,199016,4625184,2,333407,11314,42189,39478,34596,502481,310730,384943,241808,162760,2561480
0100000US,,United States,31141,Frozen food manufacturing,2011,85457,1,3060876,991612,1,441314,65717,70303,414278,71076,142998,2209090,14915100,1,13908985,276526,138312,224493,2,5259346,366783,2,D,S,26967196,1,26578648,474391,388548,325218,43695,19635,12114265,2,3040202,2,1780975,4,425709,2,833518,2,2901782,1736030,359225,806527,1028963,5,213951,815012,4492,18269,792252,733817,2,166769,3,86384,80385,2085186,4,179917,3345,3336,18828,12055,248309,134084,98812,106286,58502,1221711
0100000US,,United States,31141,Frozen food manufacturing,2010,85630,1,3035926,978499,1,425978,59774,68105,424641,71323,141401,2194448,14379739,1,13362365,293841,142878,226802,2,5152375,353853,2,D,S,26421876,1,25978177,394228,443699,362271,62764,18665,12242051,1,2921652,2,1748424,3,358929,3,814299,2,3250864,2184863,154700,911301,1024060,2,212792,811268,22480,24415,764373,680533,3,158670,3,81420,77250,2279372,3,160951,4557,34586,25553,16919,267954,139231,134209,121657,62466,1311291
0100000US,,United States,31141M,Frozen food manufacturing,2011,85457,1,3060876,991612,1,441314,65717,70303,414278,71076,142998,2209090,14915100,1,13908985,276526,138312,224493,2,5259346,366783,2,D,S,26967196,1,26578648,474391,388548,325218,43695,19635,12114265,2,3040202,2,1780975,4,425709,2,833518,2,2901782,1736030,359225,806527,1028963,5,213951,815012,4492,18269,792252,733817,2,166769,3,86384,80385,2085186,4,179917,3345,3336,18828,12055,248309,134084,98812,106286,58502,1221711
0100000US,,United States,31141M,Frozen food manufacturing,2010,85630,1,3035926,978499,1,425978,59774,68105,424641,71323,141401,2194448,14379739,1,13362365,293841,142878,226802,2,5152375,353853,2,D,S,26421876,1,25978177,394228,443699,362271,62764,18665,12242051,1,2921652,2,1748424,3,358929,3,814299,2,3250864,2184863,154700,911301,1024060,2,212792,811268,22480,24415,764373,680533,3,158670,3,81420,77250,2279372,3,160951,4557,34586,25553,16919,267954,139231,134209,121657,62466,1311291
0100000US,,United States,31142,"Fruit and vegetable canning, pickling, and drying",2011,75413,1,3246514,1059914,1,432367,96040,73617,457889,62111,126847,2336148,20635604,1,18871069,896769,133071,414568,1,3770880,320127,1,285554,52351,38052470,1,36576349,2071427,1476122,1139626,174666,161829,17362446,1,6799318,1,4363708,1,899479,4,1536131,1,7149314,4545276,954494,1649544,1261356,2,210585,1050771,20192,36853,993726,899307,1,266338,2,143795,122544,2244061,3,170875,5765,7536,15120,16978,225550,174409,268752,116623,104917,1137536
0100000US,,United States,31142,"Fruit and vegetable canning, pickling, and drying",2010,77068,1,3232389,1058411,1,433898,101404,75556,447553,63877,128077,2344209,20003240,1,18255559,876650,130556,441049,1,3590567,299425,1,D,73663,36764706,1,35352640,2152881,1412066,1097730,178991,135345,16582508,1,7168021,1,4557646,1,955452,4,1654923,1,7100035,4495697,1038293,1566044,1138263,1,203335,934928,9539,33459,891931,819431,1,246997,3,125231,121766,2345812,2,172456,6757,7604,13925,17677,234527,171498,250734,120151,100294,1250189
0100000US,,United States,31142M,"Fruit and vegetable canning, pickling, and drying",2011,75413,1,3246514,1059914,1,432367,96040,73617,457889,62111,126847,2336148,20635604,1,18871069,896769,133071,414568,1,3770880,320127,1,285554,52351,38052470,1,36576349,2071427,1476122,1139626,174666,161829,17362446,1,6799318,1,4363708,1,899479,4,1536131,1,7149314,4545276,954494,1649544,1261356,2,210585,1050771,20192,36853,993726,899307,1,266338,2,143795,122544,2244061,3,170875,5765,7536,15120,16978,225550,174409,268752,116623,104917,1137536
0100000US,,United States,31142M,"Fruit and vegetable canning, pickling, and drying",2010,77068,1,3232389,1058411,1,433898,101404,75556,447553,63877,128077,2344209,20003240,1,18255559,876650,130556,441049,1,3590567,299425,1,D,73663,36764706,1,35352640,2152881,1412066,1097730,178991,135345,16582508,1,7168021,1,4557646,1,955452,4,1654923,1,7100035,4495697,1038293,1566044,1138263,1,203335,934928,9539,33459,891931,819431,1,246997,3,125231,121766,2345812,2,172456,6757,7604,13925,17677,234527,171498,250734,120151,100294,1250189
0100000US,,United States,3115,Dairy product manufacturing,2011,130791,1,6301609,2142466,1,922523,194627,191328,833988,95481,197265,4190018,74349489,1,68471103,4330951,241445,557295,1,10205163,748696,1,D,52850(s),106001994,1,100513994,3799824,5488000,5166844,D,D,32353478,1,5806440,1,3596750,1,320044,2,1889646,1,4904928,2972676,263271,1668981,2623864,2,575526,2048339,57419,53710,1937210,1790248,1,430182,2,189416,240766,4556176,1,196604,8728,14097,19329,39361,727959,388006,224403,238536,214107,2485045
0100000US,,United States,3115,Dairy product manufacturing,2010,133018,1,6265620,2106807,1,900851,187894,194125,823937,97827,200488,4188478,63910579,1,58552779,3876039,217749,542819,1,9656896,721193,1,D,54110,95166952,1,90275570,3600365,4891382,4628656,133044,129682,31464398,1,4962022,1,3027742,1,259863,2,1674417,1,4648043,2850698,249007,1548337,2435010,2,518850,1916161,63979,60173,1792009,1621924,1,405623,1,175718,229906,4547186,2,185597,8030,12949,19153,36769,719888,399697,285549,183571,198051,2497934
0100000US,,United States,31151,Dairy product (except frozen) manufacturing,2011,111889,1,5469662,1873748,1,809038,166646,173632,724433,80682,167272,3551783,70344574,1,64852585,4060467,233916,539343,1,8862100,658262,1,D,52850(s),98618666,1,93450520,3785476,5168145,4854865,149895,163386,28878826,1,5181847,1,3173149,1,312621,2,1696077,1,4414431,2640707,258455,1515270,2399479,2,558851,1840627,48464,48057,1744105,1595609,1,377788,2,153965,223823,4028320,2,144543,8071,12661,16342,34346,631692,344770,148624,220773,197739,2268759
0100000US,,United States,31151,Dairy product (except frozen) manufacturing,2010,114159,1,5442637,1844594,1,789509,161732,173676,719677,82870,170650,3559744,60083343,1,55143698,3594961,203122,523745,1,8271954,617816,1,D,54110,87813843,1,83254978,3585979,4558865,4300160,D,D,27905041,1,4460209,1,2688079,1,256452,2,1515678,1,4193836,2545143,242974,1405719,2129349,2,477861,1651488,51420,52099,1547968,1444093,1,350888,2,138136,212753,4044905,2,131019,7357,11435,17070,33004,618543,356157,222879,171017,180640,2295784
0100000US,,United States,311513,Cheese manufacturing,2011,43859,2,1974517,667204,1,269335,36709,72376,288785,36062,73897,1462684,33206079,1,31695501,942441,102114,214605,2,3532485,251418,1,D,S,41425715,1,40260070,2963639,1165645,1015958,26688,122998,8565728,2,2865000,1,1774270,2,213550,2,877180,1,2450168,1495372,165888,788908,889343,2,257862,631481,9276,18906,603298,652285,1,87902,4,56963,30940,1288429,4,54131,3504,3553,4225,10148,137134,96083,50426,33222,55230,840772
0100000US,,United States,311513,Cheese manufacturing,2010,44325,2,1905625,641206,1,261374,35712,72246,271874,37346,76109,1450834,28029133,1,26654352,855859,84448,207144,2,3215127,227329,1,D,S,36115618,1,35000441,2546946,1115177,974492,47890,92795,8238363,1,2512231,1,1558918,2,159175,3,794139,1,2325232,1441092,144655,739485,858273,2,225514,632760,8126,22417,602216,585612,1,75328,4,48596,26732,1550947,3,36570,3419,3158,7130,8352,147212,133476,118304,36418,47426,1009483
0100000US,,United States,311514,"Dry, condensed, and evaporated dairy product manufacturing",2011,13340,1,730332,270271,1,109362,24551,37411,98948,9885,21537,480498,9828586,1,8803501,750729,25261,133366,1,1603780,115729,1,S,D,16686168,1,15842917,423993,843251,773319,64730,5202,6977302,1,1070691,2,661698,2,61424,6,347569,4,890000,538827,66981,284191,543790,5,125872,417918,2949,7818,407151,263500,4,66627,4,22752,43875,692002,2,25972,1397,2049,3918,4071,102896,64120,11437,39162,34733,402245
0100000US,,United States,311514,"Dry, condensed, and evaporated dairy product manufacturing",2010,13547,1,728928,265581,1,105818,23789,36049,99925,10106,21619,484141,8231722,1,7297546,675607,22901,126870,1,1457940,108799,1,S,D,14576251,1,13855953,575751,720298,696214,D,D,6351017,1,887631,1,536984,1,67085,5,283561,2,860696,527755,72232,260710,526111,6,154658,371453,1481,8060,361913,232159,1,49241,4,19327,29914,566419,3,37936,1243,1516,2503,3722,95653,57936,9343,26281,21993,308293
0100000US,,United States,31151N,Fluid milk and butter manufacturing,2011,54690,1,2764813,936272,2,430340,105387,63845,336700,34735,71838,1608600,27309909,1,24353583,2367298,106542,191372,1,3725835,291115,2,D,D,40506783,1,37347534,397845,3159250,3065588,58477,35185(s),13335797,1,1246155,1,737181,1,37646,7,471328,1,1074264,606508,25585,442171,966346,4,175118,791228,36239,21334,733656,679824,1,223259,3,74250,149008,2047889,2,64439,3169,7059,8199,20126,391663,184567,86761,148389,107776,1025742
0100000US,,United States,31151N,Fluid milk and butter manufacturing,2010,56287,1,2808084,937807,2,422317,102230,65380,347879,35418,72922,1624769,23822488,1,21191801,2063495,95773,189731,1,3598887,281688,2,D,D,37121974,1,34398584,463282,2723390,2629454,D,D,13315661,2,1060347,1,592177,1,30192,3,437978,1,1007908,576296,26087,405524,744964,2,97689,647275,41814,21623,583839,626322,1,226319,2,70213,156106,1927539,2,56513,2694,6762,7436,20931,375678,164746,95231,108318,111221,978009
0100000US,,United States,31152,Ice cream and frozen dessert manufacturing,2011,18901,1,831946,268718,1,113486,27981,17696,109555,14799,29993,638236,4004915,1,3618517,270484,7529,17951,2,1343063,90433,2,S,S,7383329,1,7063473,14347,319855,311979,D,D,3474652,2,624593,1,423601,2,7423,4,193569,1,490497,331969,4816,153712,224386,1,16674,207711,8954,5653,193104,194640,1,52394,1,35451,16943,527856,4,52061,658,1436,2987,5014,96267,43237,75779,17762,16369,216286
0100000US,,United States,31152,Ice cream and frozen dessert manufacturing,2010,18859,1,822983,262214,1,111342,26162,20449,104260,14957,29838,628734,3827237,1,3409080,281078,14627,19073,2,1384942,103377,1,S,S,7353109,1,7020592,14386,332517,328496,D,D,3559357,2,501814,1,339663,1,3411,8,158740,1,454207,305555,6034,142618,305662,1,40989,264673,12558,8074,244041,177831,1,54735,1,37582,17153,502281,4,54578,673,1513,2083,3765,101345,43540,62670,12554,17411,202149
0100000US,,United States,311520,Ice cream and frozen dessert manufacturing,2011,18901,1,831946,268718,1,113486,27981,17696,109555,14799,29993,638236,4004915,1,3618517,270484,7529,17951,2,1343063,90433,2,S,S,7383329,1,7063473,14347,319855,311979,D,D,3474652,2,624593,1,423601,2,7423,4,193569,1,490497,331969,4816,153712,224386,1,16674,207711,8954,5653,193104,194640,1,52394,1,35451,16943,527856,4,52061,658,1436,2987,5014,96267,43237,75779,17762,16369,216286
0100000US,,United States,311520,Ice cream and frozen dessert manufacturing,2010,18859,1,822983,262214,1,111342,26162,20449,104260,14957,29838,628734,3827237,1,3409080,281078,14627,19073,2,1384942,103377,1,S,S,7353109,1,7020592,14386,332517,328496,D,D,3559357,2,501814,1,339663,1,3411,8,158740,1,454207,305555,6034,142618,305662,1,40989,264673,12558,8074,244041,177831,1,54735,1,37582,17153,502281,4,54578,673,1513,2083,3765,101345,43540,62670,12554,17411,202149
0100000US,,United States,3116,Animal  slaughtering and processing,2011,474400,1,15120687,4089957,1,1698762,209014,187572,1994610,414672,862411,11841635,142597171,1,136904242,2426904,285709,1226672,2,28838120,1753644,1,1849,S,195726679,1,192617279,16275347,3109401,2549567,324194,235640,53824373,1,6857286,1,3630391,1,1259721,1,1967175,2,5903593,3367386,865441,1670766,2514006,1,529697,1984310,73098,52048,1859164,2125992,1,483936,4,247050,236886,7676376,2,570093,26915,14315,15096,42791,1280459,649477,241650,242726,282101,4310754
0100000US,,United States,3116,Animal  slaughtering and processing,2010,480073,1,15123317,4116216,1,1660677,237439,218895,1999206,419735,871906,11799096,123049584,1,118240628,1776581,253373,1177059,3,25874915,1601943,2,S,S,175496986,1,173033024,13856392,2463962,1950096,316159,197706,53237978,1,5897709,1,3364524,1,861570,1,1671615,2,5131553,2758047,715053,1658453,2026205,2,294747,1731457,78408,54772,1598277,2246138,1,441527,3,231065,210462,7947121,1,485658,30415,18622,16389,43260,1148026,622053,271674,267603,276692,4766729
0100000US,,United States,31161,Animal slaughtering and processing,2011,474400,1,15120687,4089957,1,1698762,209014,187572,1994610,414672,862411,11841635,142597171,1,136904242,2426904,285709,1226672,2,28838120,1753644,1,1849,S,195726679,1,192617279,16275347,3109401,2549567,324194,235640,53824373,1,6857286,1,3630391,1,1259721,1,1967175,2,5903593,3367386,865441,1670766,2514006,1,529697,1984310,73098,52048,1859164,2125992,1,483936,4,247050,236886,7676376,2,570093,26915,14315,15096,42791,1280459,649477,241650,242726,282101,4310754
0100000US,,United States,31161,Animal slaughtering and processing,2010,480073,1,15123317,4116216,1,1660677,237439,218895,1999206,419735,871906,11799096,123049584,1,118240628,1776581,253373,1177059,3,25874915,1601943,2,S,S,175496986,1,173033024,13856392,2463962,1950096,316159,197706,53237978,1,5897709,1,3364524,1,861570,1,1671615,2,5131553,2758047,715053,1658453,2026205,2,294747,1731457,78408,54772,1598277,2246138,1,441527,3,231065,210462,7947121,1,485658,30415,18622,16389,43260,1148026,622053,271674,267603,276692,4766729
0100000US,,United States,311615,Poultry processing,2011,214971,2,5972994,1574741,1,635052,35881,70811,832997,193434,395355,4860706,33876337,1,31955069,495229,81750,514821,4,15192399,829468,3,D,S,52918290,1,52068435,4044086,849854,555138,224372,70345,19334939,2,1842097,2,740767,3,436036,2,665293,5,1463090,753259,162273,547558,922193,2,217322,704872,24625,20999,659248,817253,1,140539,2,37955,102584,2516108,2,223616,4257,4987,4465,15662,385510,334662,47208,89660,79830,1326252
0100000US,,United States,311615,Poultry processing,2010,220376,1,6042649,1636015,1,633470,53923,98667,849955,198017,406131,4906886,31124872,1,29285530,511803,68948,489038,6,13276281,769553,5,S,S,51139646,1,50276918,3962950,862728,573875,244233,44621(s),20097897,1,1455098,3,745388,3,160890,4,548821,6,1395767,708606,146264,540897,607399,3,81954,525445,19536,22597,483312,900870,1,137161,3,53353,83809,2937288,3,157089,8749,8300,5114,16824,337169,290468,83704,106082,83126,1840662
0100000US,,United States,31161N,Animal (except poultry) slaughtering and processing,2011,259429,1,9147694,2515217,1,1063709,173133,116761,1161613,221237,467056,6980928,108720834,1,104949173,1931675,203959,711851,3,13645722,924176,1,D,S,142808390,1,140548843,12231262,2259546,1994429,99822,165295,34489434,1,5015190,1,2889623,1,823685,2,1301882,1,4440503,2614127,703168,1123208,1591813,2,312375,1279438,48474,31048,1199916,1308738,1,343397,5,209095,134302,5160268,2,346477,22658,9329,10631,27129,894949,314815,194442,153066,202271,2984502
0100000US,,United States,31161N,Animal (except poultry) slaughtering and processing,2010,259697,1,9080668,2480201,1,1027207,183517,120227,1149250,221718,465775,6892210,91924712,1,88955098,1264778,184425,688021,2,12598634,832390,1,S,S,124357340,1,122756106,9893442,1601234,1376221,71927,153086,33140081,1,4442611,1,2619137,1,700680,1,1122794,2,3735786,2049440,568789,1117557,1418806,2,212793,1206013,58872,32175,1114965,1345268,1,304366,4,177712,126654,5009833,2,328569,21666,10322,11275,26436,810856,331585,187970,161521,193566,2926067
0100000US,,United States,3117,Seafood product preparation and packaging,2011,29686,3,1137073,287378,2,99331,13191,22273,152583,24898,49762,783622,6642528,4,6034974,332097,29641,160853,3,905508,84964,4,76619,D,10579683,2,10152286,115677,427398,380889,D,D,3931459,2,1694884,3,1040023,4,79809,35,575053,2,1646475,1009783,80406,556286,309269,3,37294,271975,13037,7577,251362,191645,2,57401,6,36958,20443,1034555,5,51307,1980,1185,1781,9105,116107,30579,34917,32289,43004,712300
0100000US,,United States,3117,Seafood product preparation and packaging,2010,28383,3,1054022,268297,3,98334,11571,21008,137384,23454,46225,674189,6199099,3,5621911,340644,30824,125274,3,845152,80446,3,81883,D,10110249,2,9682008,171532,428241,378400,33616,16225,3886911,3,1648107,3,1011058,3,77868,35,559181,3,1534384,944398,97009,492977,206291,5,16217,190074,9912,5339,174823,181061,3,64419,5,44928,19491,980135,5,62010,1139,1834,1932,9413,103348,32611,35848,38369,41128,652504
0100000US,,United States,31171,Seafood product preparation and packaging,2011,29686,3,1137073,287378,2,99331,13191,22273,152583,24898,49762,783622,6642528,4,6034974,332097,29641,160853,3,905508,84964,4,76619,D,10579683,2,10152286,115677,427398,380889,D,D,3931459,2,1694884,3,1040023,4,79809,35,575053,2,1646475,1009783,80406,556286,309269,3,37294,271975,13037,7577,251362,191645,2,57401,6,36958,20443,1034555,5,51307,1980,1185,1781,9105,116107,30579,34917,32289,43004,712300
